,DateTime,LblCol1,LblCol2,Sensor1,Sensor2
87,2041-09-30 23:04:07,label2,,11.9020366668701,287.78515625
88,2041-09-30 23:04:06,label2,,11.9020366668701,288.395538330078
89,2041-09-30 23:04:05,label2,,12.1309232711792,285.954071044922
90,2041-09-30 23:04:04,label2,,,283.512634277344
91,2041-09-30 23:04:03,label2,,12.1309232711792,284.275604248047
92,2041-09-30 23:04:02,label2,,12.1309232711792,286.106658935547
93,2041-09-30 23:04:01,label2,,,289.005889892578
94,2041-09-30 23:04:00,label2,,11.9020366668701,285.954071044922
95,2041-09-30 23:03:59,label2,,12.1309232711792,282.749694824219
96,2041-09-30 23:03:58,label2,,,282.597106933594
97,2041-09-30 23:03:57,label2,,12.1309232711792,285.801483154297
98,2041-09-30 23:03:56,label2,,11.9020366668701,289.768829345703
99,2041-09-30 23:03:55,label2,,,286.717041015625
100,2041-09-30 23:03:54,label2,,11.9020366668701,282.139312744141
101,2041-09-30 23:03:53,label2,,11.6731519699097,283.970397949219
102,2041-09-30 23:03:52,label2,,,290.226623535156
103,2041-09-30 23:03:51,label2,,11.9020366668701,291.142150878906
104,2041-09-30 23:03:50,label1,,12.1309232711792,289.463653564453
105,2041-09-30 23:03:49,label1,,,285.954071044922
106,2041-09-30 23:03:48,label1,,12.1309232711792,284.428192138672
107,2041-09-30 23:03:47,label1,,12.1309232711792,289.158477783203
108,2041-09-30 23:03:46,label1,,11.6731519699097,293.736145019531
109,2041-09-30 23:03:45,label1,,,293.278381347656
110,2041-09-30 23:03:44,label1,,11.6731519699097,288.548126220703
111,2041-09-30 23:03:43,label1,,11.9020366668701,284.580780029297
112,2041-09-30 23:03:42,label1,,,288.700714111328
113,2041-09-30 23:03:41,label1,,11.9020366668701,292.820617675781
114,2041-09-30 23:03:40,label1,,11.9020366668701,293.278381347656
115,2041-09-30 23:03:39,label1,,,289.463653564453
116,2041-09-30 23:03:38,label1,,11.6731519699097,285.038543701172
117,2041-09-30 23:03:37,label1,,12.1309232711792,287.1748046875
118,2041-09-30 23:03:36,label1,,,292.820617675781
119,2041-09-30 23:03:35,label1,,12.1309232711792,294.499114990234
120,2041-09-30 23:03:34,label1,,11.6731519699097,289.921417236328
121,2041-09-30 23:03:33,label1,,11.6731519699097,284.733367919922
122,2041-09-30 23:03:32,label1,,,283.665222167969
123,2041-09-30 23:03:31,label1,,11.9020366668701,293.430969238281
124,2041-09-30 23:03:30,label1,,11.6731519699097,296.177612304687
125,2041-09-30 23:03:29,label1,,,290.989562988281
126,2041-09-30 23:03:28,label1,,12.1309232711792,283.817810058594
127,2041-09-30 23:03:27,label1,,11.9020366668701,281.223785400391
128,2041-09-30 23:03:26,label1,,,287.47998046875
129,2041-09-30 23:03:25,label1,,11.6731519699097,293.583557128906
130,2041-09-30 23:03:24,label1,,11.6731519699097,291.599914550781
131,2041-09-30 23:03:23,label1,,,281.986724853516
132,2041-09-30 23:03:22,label1,,12.1309232711792,280.460845947266
133,2041-09-30 23:03:21,label1,,12.1309232711792,283.054870605469
134,2041-09-30 23:03:20,label1,,11.6731519699097,290.836975097656
135,2041-09-30 23:03:19,label1,,11.9020366668701,292.820617675781
136,2041-09-30 23:03:18,label1,,,
137,2041-09-30 23:03:17,label1,,11.9020366668701,283.054870605469
138,2041-09-30 23:03:16,label1,,,279.087524414062
139,2041-09-30 23:03:15,label1,,11.9020366668701,282.749694824219
140,2041-09-30 23:03:14,label1,,11.9020366668701,294.041351318359
141,2041-09-30 23:03:13,label1,,,296.787963867188
142,2041-09-30 23:03:12,label1,,11.9020366668701,286.106658935547
143,2041-09-30 23:03:11,label1,,11.9020366668701,276.951263427734
144,2041-09-30 23:03:10,label1,,,278.782348632813
145,2041-09-30 23:03:09,label1,,11.9020366668701,292.515441894531
146,2041-09-30 23:03:08,label1,,11.6731519699097,295.872406005859
147,2041-09-30 23:03:07,label1,,11.9020366668701,290.684387207031
148,2041-09-30 23:03:06,label3,,,280.308258056641
149,2041-09-30 23:03:05,label3,,12.1309232711792,275.577941894531
150,2041-09-30 23:03:04,label3,,11.9020366668701,285.191131591797
151,2041-09-30 23:03:03,label3,,,294.956878662109
152,2041-09-30 23:03:02,label3,,11.6731519699097,294.041351318359
153,2041-09-30 23:03:01,label3,,11.6731519699097,278.477172851562
154,2041-09-30 23:03:00,label3,,,275.577941894531
155,2041-09-30 23:02:59,label3,,11.4442663192749,279.087524414062
156,2041-09-30 23:02:58,label3,,12.1309232711792,300.602722167969
157,2041-09-30 23:02:57,label3,,12.1309232711792,301.670837402344
158,2041-09-30 23:02:56,label3,,,285.648895263672
159,2041-09-30 23:02:55,label3,,11.9020366668701,276.188293457031
160,2041-09-30 23:02:54,label3,,11.9020366668701,275.883117675781
161,2041-09-30 23:02:53,label3,,,292.210266113281
162,2041-09-30 23:02:52,label3,,11.9020366668701,308.537414550781
163,2041-09-30 23:02:51,label3,,11.9020366668701,296.177612304687
164,2041-09-30 23:02:50,label3,,,276.493499755859
165,2041-09-30 23:02:49,label3,,12.3598079681396,271.15283203125
166,2041-09-30 23:02:48,label3,,11.9020366668701,285.648895263672
167,2041-09-30 23:02:47,label3,,11.9020366668701,310.521087646484
168,2041-09-30 23:02:46,label3,,,314.030670166016
169,2041-09-30 23:02:45,label3,,12.1309232711792,276.188293457031
170,2041-09-30 23:02:44,label3,,12.1309232711792,268.711395263672
171,2041-09-30 23:02:43,label3,,,276.798675537109
172,2041-09-30 23:02:42,label3,,11.6731519699097,307.469268798828
173,2041-09-30 23:02:41,label3,,11.6731519699097,328.984497070313
174,2041-09-30 23:02:40,label3,,,287.632568359375
175,2041-09-30 23:02:39,label3,,11.4442663192749,271.000244140625
176,2041-09-30 23:02:38,label3,,11.9020366668701,270.389862060547
177,2041-09-30 23:02:37,label3,,,302.433807373047
178,2041-09-30 23:02:36,label3,,11.9020366668701,331.578552246094
179,2041-09-30 23:02:35,label3,,11.9020366668701,304.1123046875
180,2041-09-30 23:02:34,label3,,,275.425354003906
181,2041-09-30 23:02:33,label3,,11.9020366668701,265.659576416016
182,2041-09-30 23:02:32,label3,,11.9020366668701,283.207458496094
183,2041-09-30 23:02:31,label3,,11.9020366668701,327.763793945313
184,2041-09-30 23:02:30,label3,,,341.039154052734
185,2041-09-30 23:02:29,label3,,11.9020366668701,269.779510498047
186,2041-09-30 23:02:28,label3,,11.4442663192749,264.286254882813
187,2041-09-30 23:02:27,label3,,,269.626922607422
188,2041-09-30 23:02:26,label3,,11.9020366668701,298.008697509766
189,2041-09-30 23:02:25,label3,,11.9020366668701,371.252014160156
190,2041-09-30 23:02:24,label3,,,295.414642333984
191,2041-09-30 23:02:23,label3,,11.9020366668701,256.04638671875
192,2041-09-30 23:02:22,label3,,12.1309232711792,255.7412109375
193,2041-09-30 23:02:21,label3,,12.1309232711792,302.281219482422
194,2041-09-30 23:02:20,label3,,,346.532379150391
195,2041-09-30 23:02:19,label3,,12.1309232711792,330.205230712891
196,2041-09-30 23:02:18,label3,,11.2153806686401,256.961944580078
197,2041-09-30 23:02:17,label3,,,225.680938720703
198,2041-09-30 23:02:16,label3,,10.5287246704102,233.005264282227
199,2041-09-30 23:02:15,label3,,10.7576103210449,252.384216308594
200,2041-09-30 23:02:14,,,,277.103851318359
201,2041-09-30 23:02:13,label2,,9.84206867218018,248.569473266602
202,2041-09-30 23:02:12,label2,,10.0709543228149,213.626312255859
203,2041-09-30 23:02:11,label2,,10.0709543228149,192.874038696289
204,2041-09-30 23:02:10,label2,,,213.01594543457
205,2041-09-30 23:02:09,label2,,9.38429832458496,226.291305541992
206,2041-09-30 23:02:08,label2,,8.010986328125,220.645462036133
207,2041-09-30 23:02:07,label2,,,217.441070556641
208,2041-09-30 23:02:06,label2,,8.23987197875977,186.31266784668
209,2041-09-30 23:02:05,label2,,8.23987197875977,171.511413574219
210,2041-09-30 23:02:04,label2,,,145.113311767578
211,2041-09-30 23:02:03,label2,,8.23987197875977,135.652709960938
212,2041-09-30 23:02:02,label2,,8.23987197875977,136.720840454102
213,2041-09-30 23:02:01,label2,,8.46875667572022,137.178604125977
214,2041-09-30 23:02:00,label2,,,141.756317138672
215,2041-09-30 23:01:59,label2,,8.23987197875977,142.366683959961
216,2041-09-30 23:01:58,label2,,8.23987197875977,140.230422973633
217,2041-09-30 23:01:57,label2,,,137.331207275391
218,2041-09-30 23:01:56,label2,,7.78210115432739,137.178604125977
219,2041-09-30 23:01:55,label2,,8.23987197875977,138.55192565918
220,2041-09-30 23:01:54,label2,,,140.077819824219
221,2041-09-30 23:01:53,label2,,8.23987197875977,142.214096069336
